Id,x,y,SLOPE_PERCENT,DS_AVGSLOPE,US_MAXSLOPE,TOTLENGTH_UCA,DRAINAGE_DENS,MEAN_MRVBF,UC_CV_PPT,UCWARMQT_PPT,CV_TEMP,MAXWARMP_TEMP,DS_MINCOLDP_TEMP,UC_SOLDEPTH,NONATVEG,UC_ROAD_DENS,TRECOV,DS_AVGRIPTRECOV,UC_RIP_TRECOV,UC_TWI,RIV,Gadbis
76702,1,1,8.0413,0.1384,21.3773,0.2963,1.8334,0.0573,19.4455,188.604,1.4705,26.1163,2.6696,0.9,0.3144,1.6713,0.6856,0.4014,0.5715,8.1486,1,0
76703,1,1,4.9884,0.1654,31.8366,25.8056,1.7056,0.0476,24.9296,242.2985,1.4902,24.6447,2.6667,1.1742,0,2.3101,1,0.4128,1,9.2479,1,0
76706,1,1,16.6871,0.2156,25.0875,0.2397,1.7782,0.0681,30.4896,238.2819,1.5,23.2863,2.6447,0.9098,0,1.4656,1,0.4181,1,9.2271,1,0
76714,1,1,20.7885,0.1651,20.7885,0.2314,1.6867,0.0695,19.7872,206.1516,1.4799,24.8758,2.6817,1.5,0,4.0871,1,0.4132,1,9.0092,1,0
76715,1,1,14.6564,0.1568,20.7885,0.1783,0.9883,0.0715,19.5344,204.9889,1.4785,24.933,2.6818,1.5,0,0.8627,1,0.4132,1,8.5858,1,0
76716,1,1,25.0875,0.2268,25.0875,0.2949,1.3752,0.037,30.6418,239.5112,1.5,23.169,2.6447,1.0836,0,1.5114,1,0.4181,1,9.0724,1,0
76717,1,1,2.5625,0.1883,7.3514,3.865,2.0147,0.6684,18.0822,188.5805,1.47,26.2578,2.6754,1.3205,0,2.6431,1,0.4031,1,8.9416,1,0
76722,1,1,3.5222,0.1014,3.5222,0.5218,2.2888,0.8905,18.1175,177.6737,1.47,26.543,2.6757,0.9,0.7088,3.6131,0.2912,0.4035,0.3409,10.4426,1,0
76726,1,1,18.8464,0.2339,22.9124,0.1949,1.1021,0.0029,26.7692,237.6063,1.4969,23.6697,2.6481,0.9,0,0,1,0.414,1,8.8277,1,0
76733,1,1,0.8843,0.1371,34.4255,0.1624,0.9645,0.3914,25.9976,192.6366,1.483,26.1121,2.65,0.9,0,1.6928,1,0.4134,1,9.2135,1,0
76734,1,1,9.5222,0.1332,20.8255,0.5363,1.678,0.1167,18.1552,191.8335,1.47,25.6119,2.6818,1.5,0,0.9858,1,0.4116,1,8.6976,1,0
76736,1,1,16.5686,0.2087,22.9124,0.7187,1.9074,0.0154,26.5966,237.0743,1.49,24.3608,2.6495,0.9,0,0,1,0.4132,1,8.9132,1,0
76739,1,1,22.9124,0.2394,22.9124,0.2824,2.0645,0.0297,27.2251,239.6696,1.4961,23.4997,2.648,0.9,0,0,1,0.414,1,8.893,1,0
76740,1,1,9.9045,0.1485,34.4255,0.3887,2.1739,0.2608,25.6555,206.1163,1.4874,25.502,2.6497,0.9,0,0.78,1,0.4126,1,9.2599,1,0
76746,1,1,1.8835,0.1677,29.717,24.374,1.7229,0.1477,25.0189,243.5121,1.49,24.3921,2.6658,1.1932,0,2.2723,1,0.4136,1,9.2772,1,0
76750,1,1,25.0906,0.1993,29.717,0.3473,2.4806,0,24.5514,234.06,1.49,23.9809,2.6656,0.9,0,3.8336,1,0.4136,1,8.9072,1,0
76751,1,1,3.8387,0.1255,20.8255,6.3026,1.8134,0.0954,19.0732,203.2866,1.4725,25.5893,2.6818,1.5,0,2.0524,1,0.4116,1,8.8999,1,0
76752,1,1,8.8274,0.1373,20.8255,0.6428,1.6299,0.07,19.5304,204.784,1.4779,25.1036,2.6818,1.5,0,1.9308,1,0.4124,1,8.7467,1,0
76753,1,1,0.4691,0.0971,41.719,283.5605,1.9883,0.8477,19.1471,219.6543,1.47,26.6146,2.6748,1.4131,0.4654,2.2103,0.5346,0.4046,0.9114,9.2891,1,0
76754,1,1,7.715,0.1075,41.719,0.4556,2.0051,0.0942,18.1215,182.6725,1.47,26.2512,2.6755,0.9,0,0,1,0.4054,1,8.5146,1,0
76757,1,1,2.4575,0.1708,29.717,0.9636,1.4907,0.3673,26.3707,239.1627,1.49,24.9312,2.6653,0.9,0,1.4372,1,0.4144,1,9.2473,1,0
76758,1,1,23.4943,0.2024,23.4943,0.09,0.8555,0.0239,25.7376,237.1749,1.4938,23.7338,2.664,0.9,0,0.7075,1,0.4152,1,9.6521,1,0
76760,1,1,6.9428,0.2172,16.5275,0.9743,1.5785,0.2178,30.8108,238.2301,1.5,23.2536,2.6375,1.1496,0,0.4622,1,0.422,1,9.5428,1,0
76766,1,1,24.3229,0.1806,44.1932,0.9315,3.385,0.0313,23.6395,226.0363,1.4879,24.3834,2.6686,0.9,0,0.8341,1,0.4104,1,8.5868,1,0
76770,1,1,8.6281,0.1088,41.719,282.2406,1.9881,1.4572,19.1521,219.846,1.47,26.6,2.6758,1.4155,0,2.2197,1,0.4054,0.9113,9.2866,1,0
76772,1,1,5.9874,0.1995,7.0006,0.4349,1.3761,0.1145,18.1215,191.1595,1.47,25.6954,2.6764,1.4985,0,3.4676,1,0.4048,1,8.8,1,0
76774,1,1,2.6277,0.1917,7.3514,2.3948,1.7813,0.264,18.1848,191.7792,1.47,25.9619,2.676,1.462,0,3.0964,1,0.404,1,8.7309,1,0
76780,1,1,8.2161,0.2348,9.2712,1.4308,1.4684,0.1904,27.8079,240.2631,1.4999,23.3006,2.6455,0.9,0,3.2672,1,0.4005,1,9.2062,1,0
76785,1,1,7.7152,0.1401,9.304,0.6894,1.963,0.0678,20.0831,198.9567,1.4791,25.6863,2.6695,0.9,0,5.8557,1,0.4028,1,8.2338,1,0
76793,1,1,22.9463,0.1935,25.7704,1.1692,2.6865,0.0436,30.0404,237.8511,1.5,23.9963,2.6465,0.9935,0,1.1985,1,0.4173,1,9.1087,1,0
76794,1,1,7.0971,0.163,25.7704,6.8779,1.7714,0.0944,28.8381,235.7121,1.497,24.6332,2.6479,1.1382,0,1.9789,1,0.4166,1,8.9622,1,0
76812,1,1,5.3519,0.1293,12.8563,1.2998,1.4507,0.1144,18.2384,190.2138,1.4707,25.6994,2.6784,1.5,0,3.518,1,0.4111,1,8.8831,1,0
76813,1,1,4.692,0.1938,5.9644,0.5597,1.4411,0.2085,17.999,184.6231,1.47,26.0628,2.676,0.9,0,0.7016,1,0.404,1,8.9255,1,0
76817,1,1,13.2171,0.1267,41.719,0.1308,0.9733,0.0849,18,178.9137,1.4685,26.4372,2.6766,0.9,0,0,1,0.4062,1,8.5499,1,0
76829,1,1,8.6513,0.1405,8.6513,0.1473,0.9114,0.084,18.4084,189.8886,1.47,25.871,2.6865,0.9,0,0,1,0.4164,1,8.6824,1,0
76830,1,1,4.7365,0.1352,8.6513,0.4397,1.2282,0.1806,18.0402,186.2145,1.47,26.0152,2.6866,0.9,0,1.9283,0.9966,0.4164,1,8.8697,1,0
76834,1,1,20.0219,0.2133,22.9124,0.3314,1.1166,0.0062,24.8194,231.2763,1.49,24.3016,2.6495,0.9,0,0,1,0.4132,1,8.7943,1,0
76844,1,1,6.6756,0.1565,44.1932,5.012,2.3744,0.188,24.3892,234.2568,1.4822,25.2696,2.6692,1.3243,0,1.4927,1,0.4104,1,8.7402,1,0
76846,1,1,2.9689,0.1294,20.8255,4.9375,1.8198,0.1381,19.1085,204.6496,1.47,25.5807,2.6822,1.5,0,2.2194,1,0.4124,1,8.9576,1,0
76847,1,1,14.2322,0.1484,20.8255,0.0824,0.7835,0.0104,18.5095,196.5856,1.4701,25.3502,2.6824,1.5,0,0,1,0.4132,1,8.4379,1,0
76849,1,1,18.7013,0.1959,23.4943,0.8453,1.5805,0.0253,26.5355,239.7921,1.4943,23.4949,2.6639,0.9,0,1.5639,1,0.4152,1,9.1578,1,0
76852,1,1,0.8442,0.137,34.4255,165.7762,1.9024,0.5446,26.5442,244.9584,1.488,25.8509,2.6498,1.1362,0,2.0743,1,0.4134,1,9.1896,1,0
76864,1,1,14.6616,0.1183,28.5742,0.0707,0.6621,0.0125,19.6554,193.4569,1.4704,25.8869,2.6729,0.9,0,3.2597,1,0.4045,1,8.1995,1,0
76865,1,1,2.601,0.0983,41.719,14.7963,2.0436,0.383,19.667,208.1781,1.4712,26.2681,2.6725,1.2908,0.3931,1.8151,0.6068,0.4036,0.9699,8.9062,1,0
76868,1,1,3.8468,0.1727,29.717,23.3221,1.7339,0.0984,24.9592,243.7745,1.49,24.7587,2.6652,1.2084,0,2.3192,1,0.4144,1,9.28,1,0
76878,1,1,6.4724,0.1362,21.3773,1.6817,2.5205,0.1028,19.8825,196.9305,1.47,26.1288,2.6696,0.9734,0.03,3.9979,0.97,0.402,1,8.464,1,0
76888,1,1,25.7704,0.2055,25.7704,0.3307,2.17,0.002,28.6745,235.2677,1.4997,23.7748,2.6453,1.0575,0,0.7578,1,0.4181,1,8.9451,1,0
76889,1,1,6.304,0.1712,25.7704,5.0693,1.5879,0.079,28.808,236.4066,1.4962,24.4717,2.6468,1.1769,0,2.1204,1,0.4173,1,8.9454,1,0
76896,1,1,7.3514,0.1981,7.3514,0.4031,2.0319,0.179,17.998,184.6109,1.47,26.0317,2.676,1.1577,0,1.2102,1,0.404,1,8.9105,1,0
76903,1,1,0,0.1086,41.719,282.072,1.9888,1.9352,19.1532,219.8853,1.4642,26.6243,2.6768,1.416,0.419,2.2219,0.5809,0.4062,0.9113,9.2873,1,0
76907,1,1,11.5662,0.1882,29.717,1.0498,2.4807,0.0578,24.1276,233.8138,1.49,24.7322,2.6646,0.9057,0,2.6745,1,0.4152,1,8.6098,1,0
76918,1,1,27.2185,0.1934,44.1932,1.4969,2.1166,0.0261,25.4055,239.0436,1.489,24.3619,2.6684,1.1369,0,2.2146,1,0.4112,1,8.8114,1,0
76919,1,1,25.471,0.2278,25.471,0.2356,1.5217,0.029,25.5581,239.646,1.49,23.509,2.667,0.9,0,1.9099,1,0.412,1,8.8017,1,0
76920,1,1,19.688,0.2145,21.3228,0.3583,1.8392,0.0105,24.4292,235.0452,1.49,23.9626,2.6635,0.9,0,2.9408,1,0.416,1,8.6403,1,0
76923,1,1,3.6807,0.1145,41.719,0.6229,3.3853,0.4005,18.4565,181.8652,1.4695,26.3687,2.6785,0.9,0.3609,1.2093,0.6392,0.4064,0.2428,9.7019,1,0
76926,1,1,5.0586,0.1536,25.7704,25.5465,1.8106,0.143,30.0559,233.9109,1.4909,25.2784,2.6488,0.9885,0,2.1508,1,0.4158,1,9.1939,1,0
76932,1,1,21.3773,0.1653,21.3773,0.1556,1.3095,0.0551,19.9158,194.1414,1.47,25.8929,2.67,0.9,0,4.0166,1,0.4028,1,8.4454,1,0
76936,1,1,3.1296,0.1217,28.1142,9.8432,2.0975,0.5991,20.9729,221.2355,1.471,26.0931,2.6691,1.4319,0.0083,2.2446,0.9916,0.4072,0.9992,9.0235,1,0
76950,1,1,2.3591,0.1324,20.8255,4.6502,1.8521,0.1277,19.1686,205.4757,1.47,25.5931,2.6825,1.5,0,2.3983,1,0.4132,1,8.9894,1,0
76951,1,1,18.3265,0.1568,20.8255,0.1183,0.9099,0.0181,18.6985,199.92,1.47,25.2388,2.6827,1.5,0,0.1781,1,0.414,1,8.4815,1,0
76957,1,1,8.2418,0.1887,8.9276,0.8087,1.2434,0.1443,25.0566,227.5996,1.49,24.541,2.6502,0.9,0,3.5098,1,0.4124,1,9.2716,1,0
76962,1,1,5.9644,0.1955,5.9644,1.0205,2.3364,0.3397,17.9515,183.6108,1.47,26.0898,2.676,0.9005,0,1.1866,0.9999,0.404,1,9.1994,1,0
76963,1,1,0.9134,0.1381,34.4255,41.582,1.8065,0.5437,28.7083,229.9859,1.4865,25.8116,2.6497,1.0453,0,2.2035,1,0.4142,1,9.0847,1,0
76977,1,1,0.8179,0.1096,41.719,180.2491,1.9528,2.269,19.7738,229.0992,1.4617,26.6,2.6778,1.4205,0.5316,2.5085,0.4684,0.4066,0.9213,9.3506,1,0
76980,1,1,4.1375,0.1352,9.304,2.3818,1.8132,0.1117,20.0767,202.1233,1.4707,25.9843,2.6697,1.1205,0,4.453,1,0.4028,1,8.4387,1,0
76984,1,1,3.4965,0.1204,16.337,12.3691,1.8383,0.292,20.4213,225.1019,1.4713,26.005,2.6685,1.4302,0,2.8069,1,0.4065,0.9999,9.1961,1,0
76988,1,1,2.7925,0.102,28.5742,12.4514,2.1128,0.2079,19.822,213.5228,1.47,26.0565,2.6731,1.3801,0,1.7394,1,0.4045,1,8.8261,1,0
76998,1,1,3.605,0.137,20.8255,4.2953,1.8721,0.1513,19.2371,206.3131,1.47,25.4753,2.6829,1.5,0,2.6144,1,0.414,1,9.0328,1,0
76999,1,1,3.3393,0.129,8.6513,1.0416,1.4829,0.2283,18.1145,186.5194,1.47,26.1287,2.6861,0.9,0,1.6237,1,0.4156,1,8.9174,1,0
77000,1,1,4.9226,0.1311,8.6513,0.6797,2.1348,0.1918,18,185.8379,1.4689,26.0436,2.6861,0.9,0,2.5922,1,0.4156,1,8.9075,1,0
77004,1,1,10.8771,0.1168,28.5742,0.2066,1.5189,0.0516,19.9941,199.3706,1.4709,25.6397,2.6733,0.9,0,4.3091,1,0.4053,1,8.4172,1,0
77019,1,1,9.304,0.1477,9.304,0.2949,1.2494,0.049,20.4441,206.2356,1.4787,25.4032,2.6697,0.9,0,4.7199,1,0.4037,1,8.3443,1,0
77027,1,1,7.6219,0.131,8.6513,0.0707,0.5666,0.087,18.2821,190.2853,1.47,25.8756,2.6853,0.9,0,0,1,0.4148,1,8.6265,1,0
77028,1,1,2.9094,0.1247,8.6513,1.7696,1.7308,0.7252,18.0786,186.3075,1.47,26,2.6854,0.9,0,1.9228,1,0.4148,1,8.9163,1,0
77029,1,1,2.7015,0.1761,29.717,21.9792,1.7108,0.1015,25.0131,244.3907,1.4893,24.4821,2.6644,1.2227,0,2.3109,1,0.4152,1,9.3046,1,0
77030,1,1,23.639,0.2079,29.717,0.7756,4.0394,0.0978,27.4542,242.2271,1.4912,23.2644,2.6629,0.9,0,0.0902,1,0.416,1,9.6704,1,0
77033,1,1,5.9322,0.1789,25.7704,4.5055,1.5341,0.1324,28.8746,236.7919,1.4929,24.5593,2.6458,1.1928,0,2.2479,1,0.4181,1,8.9509,1,0
77034,1,1,20.746,0.2064,20.746,0.5438,2.1547,0.0086,29.3946,236.9461,1.499,23.5694,2.6442,1.1943,0,1.0708,1,0.4189,1,8.9411,1,0
77042,1,1,7.6265,0.1307,16.337,0.1556,1.4676,0.0924,20.0038,199.1623,1.471,25.7302,2.6688,1.0313,0,4.0195,1,0.4073,1,8.672,1,0
77043,1,1,7.0006,0.2009,7.0006,1.6302,1.7613,0.0974,18.2269,192.659,1.47,25.632,2.6764,1.5,0,2.9587,1,0.4048,1,8.6599,1,0
77048,1,1,9.782,0.135,22.7037,0.4653,2.2283,0.112,21,200.5115,1.476,25.7065,2.6692,1.2747,0,3.7544,1,0.408,1,8.5398,1,0
77052,1,1,9.8406,0.174,14.0801,1.0247,1.6831,0.255,19.751,209.1827,1.477,24.7137,2.683,1.5,0.2122,2.5068,0.7877,0.4164,1,9.3025,1,0
77056,1,1,21.3228,0.2168,21.3228,0.5184,2.5313,0.011,23.959,233.7852,1.49,24.1107,2.6636,0.9117,0,2.4071,1,0.416,1,8.4593,1,0
77063,1,1,6.7857,0.147,34.4255,27.2872,1.8243,0.0919,29.8566,232.6204,1.4888,25.5599,2.6494,0.9866,0,2.1966,1,0.415,1,9.1678,1,0
77066,1,1,7.8467,0.2318,11.2554,0.5431,1.5807,0.2436,31.9022,239.9325,1.5,22.9258,2.628,0.929,0,0.587,1,0.4265,1,9.6635,1,0
77067,1,1,11.2554,0.2361,11.2554,0.288,1.6107,0.1709,31.5682,240.085,1.5,23.0423,2.6281,1.1906,0,0,1,0.4265,1,9.3765,1,0
77070,1,1,7.3913,0.1663,44.1932,3.0288,2.5131,0.1075,24.1806,235.3043,1.4824,25.0017,2.6688,1.4996,0,1.3149,1,0.4112,1,8.6607,1,0
77085,1,1,6.9441,0.1462,20.8255,3.3124,1.9567,0.0771,19.4211,207.7365,1.47,25.3979,2.6832,1.5,0,2.5879,1,0.4148,1,9.1651,1,0
77086,1,1,8.6445,0.1485,34.4255,123.7528,1.9406,0.096,25.7644,250.6231,1.4851,25.5984,2.6496,1.1703,0,2.0271,1,0.4142,0.9999,9.224,1,0
77089,1,1,11.2162,0.161,17.704,1.9093,1.7517,0.0757,19.7013,209.6268,1.47,24.9319,2.6832,1.5,0,2.4057,1,0.4156,1,9.3427,1,0
77090,1,1,28.2613,0.1863,32.0372,0.4411,1.6584,0.0133,25.5955,232.0541,1.4901,24.2556,2.6485,0.9,0,0.6709,1,0.415,1,8.8976,1,0
77097,1,1,6.7661,0.1459,20.8255,0.8629,1.5159,0.1458,18.7463,202.7519,1.47,25.4484,2.6832,1.5,0,2.8421,1,0.4148,1,8.6566,1,0
77098,1,1,4.0262,0.1074,28.5742,11.9151,2.1298,0.1777,19.835,214.5564,1.47,26.0821,2.6737,1.4058,0,1.6393,1,0.4053,1,8.8314,1,0
77099,1,1,6.2225,0.1567,32.0372,122.1792,1.9401,0.0712,25.7652,251.0896,1.49,24.8837,2.6489,1.1737,0,2.043,1,0.415,1,9.2289,1,0
77104,1,1,20.8255,0.1737,20.8255,0.0583,0.5499,0.0731,18.9698,205.4528,1.47,24.9913,2.6832,1.5,0,1.6339,1,0.4156,1,8.6543,1,0
77105,1,1,14.4476,0.1858,44.1932,2.1793,2.5212,0.0365,24.975,240.5335,1.4833,24.5842,2.6682,1.5,0,1.3424,1,0.412,1,8.7576,1,0
77123,1,1,10.1505,0.1212,28.5742,0.1549,1.2251,0.0927,19.8734,201.0728,1.4706,25.5835,2.6739,0.9,0,2.644,1,0.4061,1,8.3541,1,0
77129,1,1,16.4011,0.1689,25.7704,0.7584,1.9668,0.0271,26.3517,218.7479,1.49,24.9691,2.6487,1.013,0,2.0322,1,0.4158,1,8.6589,1,0
77131,1,1,7.4846,0.1203,41.719,0.7632,2.0695,0.1421,18.897,188.9544,1.4696,26.0674,2.6792,0.9,0,2.2496,1,0.408,1,8.8809,1,0
77132,1,1,0.6171,0.1103,41.719,179.1869,1.9477,1.1052,19.7788,229.2629,1.461,26.5206,2.6787,1.4222,0.2029,2.513,0.7971,0.4072,0.924,9.3477,1,0
77136,1,1,18.4601,0.1729,23.8734,0.8831,2.2998,0.1471,32.0688,238.9437,1.5022,22.9361,2.638,0.9,0,0.4424,1,0.4206,1,9.3479,1,0
77137,1,1,23.8734,0.1798,23.8734,0.6543,3.3313,0.1492,31.7067,239.3625,1.5,22.9415,2.638,0.9,0,0,1,0.4206,1,9.3016,1,0
77144,1,1,17.054,0.2163,25.471,0.7433,1.7382,0.0419,26.1684,241.4892,1.49,23.3442,2.6669,1.248,0,2.9712,1,0.412,1,8.92,1,0
77156,1,1,4.0639,0.1272,22.7037,8.2019,2.0013,0.1925,20.969,225.1146,1.4704,25.8621,2.6694,1.4899,0,2.0444,1,0.408,1,8.9924,1,0
77158,1,1,4.2893,0.1437,34.4255,14.0134,1.7651,0.1858,26.5816,225.4932,1.4808,25.9737,2.6497,1.1582,0,2.206,1,0.415,1,8.9166,1,0
77169,1,1,7.6006,0.2221,11.2554,1.0477,1.8938,0.3312,31.7607,239.9653,1.5,23.1351,2.6299,1.0134,0,0.3646,1,0.4257,1,9.583,1,0
77170,1,1,6.1236,0.2202,11.2554,0.3114,1.7149,0.251,31.7357,240.4559,1.5,22.9465,2.6298,0.9,0,0,1,0.4257,1,9.4527,1,0
77175,1,1,14.8567,0.1659,17.704,0.9685,2.1637,0.0376,19.118,207.1653,1.47,25.1529,2.6833,1.5,0,3.9289,1,0.4156,1,8.9938,1,0
77186,1,1,2.0777,0.1209,18.3602,2.23,1.7631,0.5068,18.0911,186.3612,1.465,26.2207,2.6849,0.9,0,1.9834,1,0.414,1,8.9432,1,0
77191,1,1,35.895,0.2344,44.1932,1.7658,2.5111,0.0059,25.4482,241.8561,1.4899,24.0208,2.6672,1.5,0,1.4133,1,0.4128,1,8.8063,1,0
77193,1,1,2.7139,0.1305,33.9962,19.2612,1.9797,0.2863,24.0705,238.3673,1.4797,25.6324,2.6694,1.4666,0,2.7748,1,0.4088,1,9.2385,1,0
77196,1,1,20.349,0.1938,44.1932,0.2949,1.664,0.0099,22.246,226.4063,1.4819,24.5926,2.6682,1.5,0,1.7643,1,0.412,1,8.3209,1,0
77198,1,1,20.4115,0.2119,20.4115,1.233,2.1738,0.0679,30.6615,240.2539,1.4991,23.1484,2.643,1.2,0,1.8875,1,0.4197,1,8.9836,1,0
77199,1,1,4.655,0.1849,20.746,3.6568,1.413,0.1309,28.892,237.1734,1.4902,24.5913,2.6449,1.2,0,2.4117,1,0.4189,1,8.9535,1,0
77202,1,1,2.2249,0.1115,41.719,101.5514,2.054,0.741,17.9965,202.7592,1.4628,26.4352,2.6777,1.4084,0.1007,1.6905,0.8986,0.4071,0.8937,9.1677,1,0
77206,1,1,1.2139,0.1183,18.3602,23.1003,1.9266,0.6494,18.1482,195.8145,1.4665,26.1053,2.6841,1.3254,0,1.6188,1,0.4132,0.9654,9.0966,1,0
77213,1,1,44.1932,0.2457,44.1932,0.3004,2.4384,0.0214,23.1688,237.1234,1.4891,23.9779,2.6672,1.5,0,1.3517,1,0.4128,1,8.6589,1,0
77214,1,1,2.2857,0.179,29.717,20.867,1.6824,0.0906,25.0069,244.7465,1.4876,24.3757,2.6636,1.2343,0,2.3646,1,0.416,1,9.3012,1,0
77215,1,1,2.9245,0.2127,11.4224,1.5488,1.8051,0.3177,31.6326,239.9986,1.5,23.2166,2.6317,0.999,0,0.2351,1,0.425,1,9.5619,1,0
77216,1,1,11.4224,0.2235,11.4224,0.2038,1.5537,0.0476,31.6159,241.1555,1.5,22.9274,2.6315,1.2,0,0,0.9999,0.425,1,9.1433,1,0
77220,1,1,9.5679,0.1491,21.3773,0.9364,2.5867,0.1258,20,202.0818,1.47,25.5714,2.6698,1.0352,0,5.4901,1,0.4028,1,8.5444,1,0
77221,1,1,3.7466,0.116,24.029,0.0956,0.7737,0.1366,18.0647,185.521,1.4667,26.1379,2.6807,0.9,0,0,1,0.4102,1,8.8029,1,0
77229,1,1,14.0801,0.1797,14.0801,0.7315,1.6447,0.2629,19.6906,210.5504,1.47,24.6608,2.683,1.5,0.2365,2.4642,0.7635,0.4164,1,9.4803,1,0
77236,1,1,5.0531,0.1281,18.3602,0.6536,1.3262,0.1021,17.9805,187.5373,1.4677,25.954,2.6863,0.9,0,0.4369,1,0.4155,1,8.8676,1,0
77237,1,1,1.0171,0.1195,18.3602,20.7254,1.9447,0.9279,18.1559,197.0027,1.46,26.3149,2.685,1.3787,0.3254,1.586,0.6746,0.414,0.9615,9.1112,1,0
77241,1,1,1.5984,0.1215,18.3602,20.0691,1.9292,0.5711,18.1734,197.4069,1.4615,26.185,2.6857,1.3904,0,1.5693,1,0.4147,0.962,9.0919,1,0
77244,1,1,0.7803,0.112,24.029,96.6583,2.0538,2.4844,17.996,203.7147,1.46,26.38,2.6808,1.4254,0,1.7231,1,0.4102,0.8996,9.1528,1,0
77245,1,1,4.4964,0.1179,24.029,1.2534,1.4704,0.2185,18.2581,185.7616,1.4682,26.096,2.6815,0.9,0,0,1,0.411,1,8.8528,1,0
77247,1,1,0,0.1114,24.029,1.2925,2.4332,1.2751,18.0331,183.936,1.46,26.5124,2.6786,1.0107,0.4157,0.9003,0.5843,0.4077,0.5552,9.542,1,0
77249,1,1,15.946,0.1649,34.4255,0.3763,2.7914,0.0298,25.7448,208.8961,1.4849,25.4303,2.6494,0.9,0,0,1,0.4158,1,8.7755,1,0
77250,1,1,0,0.1114,24.029,99.4068,2.055,0.8706,17.9959,203.2237,1.4603,26.3062,2.6785,1.4184,0.0156,1.7001,0.9844,0.4078,0.8976,9.1577,1,0
77251,1,1,25.4468,0.1907,32.0372,0.3631,2.1929,0.0663,25.1884,223.1063,1.4888,24.8104,2.6482,0.9,0,5.0222,1,0.4158,1,8.7474,1,0
77253,1,1,4.1784,0.113,28.5742,11.5071,2.1483,0.1381,19.849,215.3971,1.47,25.9911,2.6742,1.4283,0,1.5844,1,0.4061,1,8.8424,1,0
77254,1,1,8.3476,0.19,29.717,1.5993,2.6889,0.8637,25.0215,240.3679,1.482,24.72,2.663,1.4697,0,3.5888,1,0.4168,1,9.2119,1,0
77257,1,1,0,0.1111,24.029,96.8487,2.0516,1.6614,17.9962,203.6581,1.4602,26.3271,2.68,1.4238,0,1.7179,1,0.4094,0.8999,9.1525,1,0
77260,1,1,0.0017,0.1112,24.029,97.5198,2.0536,0.5619,17.9952,203.5198,1.46,26.169,2.6792,1.4208,0,1.7215,1,0.4086,0.899,9.1576,1,0
77262,1,1,8.1871,0.2059,16.2745,0.697,1.2194,0.1123,28.6557,243.8747,1.4951,23.0274,2.6373,0.9,0,2.5674,1,0.4243,1,9.0221,1,0
77263,1,1,16.2745,0.2166,16.2745,0.2431,1.7317,0.2719,27.2906,242.963,1.49,23.3154,2.6375,0.9,0,3.5098,1,0.4243,1,9.5311,1,0
77267,1,1,18.402,0.1555,33.9962,0.3521,2.2748,0.0044,22.0052,221.5349,1.4799,24.8566,2.669,1.5,0,2.1595,1,0.4096,1,8.569,1,0
77269,1,1,17.704,0.1894,17.704,0.377,1.8229,0.1334,19.2495,208.2282,1.47,24.8046,2.6832,1.5,0.0019,4.1382,0.9981,0.4164,1,9.2338,1,0
77272,1,1,4.7673,0.2093,11.4224,1.8892,1.8391,0.283,31.5857,240.1149,1.5,23.3221,2.6334,1.0294,0,0.1964,1,0.4243,0.9999,9.5182,1,0
77273,1,1,7.503,0.2128,11.4224,0.4273,1.3319,0.0958,31.288,241.5499,1.5,22.9843,2.6333,1.2,0,1.5182,1,0.4243,1,9.2786,1,0
77279,1,1,0.88,0.1113,41.719,177.627,1.9472,1.1906,19.7903,229.6534,1.46,26.4672,2.6796,1.4267,0.287,2.5028,0.7131,0.408,0.9242,9.3447,1,0
77280,1,1,2.8476,0.1473,34.4255,13.1708,1.7469,0.1208,26.6136,226.8301,1.4829,25.7584,2.6495,1.1719,0,2.3072,1,0.4158,1,8.9075,1,0
77288,1,1,7.9193,0.122,41.719,0.869,2.1113,0.1748,18.9407,192.4286,1.4686,25.9377,2.6801,0.9,0,5.5754,1,0.4088,1,8.8499,1,0
77294,1,1,18.6424,0.2149,19.5581,0.119,1.0188,0.0203,24.226,237.0616,1.4885,23.9291,2.6619,1.3664,0,2.6891,1,0.4176,1,9.1325,1,0
77308,1,1,1.8701,0.1813,29.717,18.8146,1.6526,0.2425,25.0635,245.4901,1.4879,23.9919,2.6625,1.2339,0,2.2953,1,0.4168,1,9.3098,1,0
77314,1,1,1.4066,0.1168,18.3602,24.0265,1.951,0.6461,18.1314,195.4245,1.4615,26.22,2.6835,1.3142,0.0467,1.6314,0.9534,0.4124,0.9586,9.1133,1,0
77319,1,1,18.3498,0.2145,19.5581,1.3472,2.8302,0,25.2252,241.2395,1.4884,24.0733,2.6621,1.4975,0,3.8247,1,0.4176,1,9.2045,1,0
77330,1,1,3.9989,0.1325,22.7037,6.418,1.8485,0.1169,20.9634,228.029,1.4711,25.6282,2.6695,1.5,0,2.0015,1,0.4088,1,9.0323,1,0
77334,1,1,10.0882,0.1607,34.4255,0.3114,1.1333,0.0432,25.754,209.6812,1.4833,25.4019,2.6492,0.9,0,1.5534,1,0.4166,1,8.8189,1,0
77338,1,1,4.269,0.1251,18.3602,0.2266,1.6611,0.8021,17.2493,180.5425,1.46,26.3088,2.6858,0.9,0.0733,2.2988,0.9266,0.4147,0.9375,9.9035,1,0
